# Source: K. Bogumil, J. Orphal, and J. P. Burrows
# University of Bremen - Institute of Environmental Physics
# P. O. Box 33 04 40
# D-28334 Bremen, Germany
# e-mail: Konstanze.Bogumil@iup.physik.uni-bremen.de
# SIGMA = (C0 + C1*(T-T0) + C2*(T-T0)^2) * 1.E-20 cm^2
# where T0 = 273.15 and T is in Kelvin
#
# wavelength
# (air nm)         C0          C1(T-T0)         C2((T-T0)^2)
   715.8      2.16691e-01      5.84607e-04      1.43570e-06
   715.9      2.19815e-01      6.63093e-05     -2.28984e-05
   716.0      2.15858e-01      7.36173e-05     -2.58190e-05
   716.1      2.08542e-01      4.87290e-04     -1.14258e-05
   716.2      2.08874e-01      7.85640e-04     -1.01210e-07
   716.3      2.16637e-01      8.47260e-04      2.81975e-06
   716.4      2.23821e-01      8.10049e-04      1.66519e-06
   716.5      2.24645e-01      8.30674e-04      3.02290e-06
   716.6      2.14096e-01      1.11403e-03      1.67723e-05
   716.7      1.95974e-01      1.54111e-03      3.79001e-05
   716.8      1.85194e-01      1.59062e-03      4.29883e-05
   716.9      1.86124e-01      1.15072e-03      2.65981e-05
   717.0      1.88554e-01      6.94457e-04      8.89465e-06
   717.1      1.87571e-01      4.45270e-04     -5.64229e-07
   717.2      1.87017e-01      2.13564e-04     -9.73716e-06
   717.3      1.87720e-01     -4.13708e-05     -2.03353e-05
   717.4      1.82779e-01      7.47735e-06     -1.84967e-05
   717.5      1.70261e-01      4.62818e-04      2.36733e-08
   717.6      1.65200e-01      6.43064e-04      6.07861e-06
   717.7      1.76953e-01      1.21562e-04     -1.83432e-05
   717.8      1.86404e-01     -2.68751e-04     -3.63121e-05
   717.9      1.76985e-01      1.91510e-04     -1.60667e-05
   718.0      1.62746e-01      8.48781e-04      1.28002e-05
   718.1      1.59904e-01      9.56481e-04      1.66078e-05
   718.2      1.66072e-01      6.40769e-04      1.30304e-06
   718.3      1.74849e-01      2.04236e-04     -1.90950e-05
   718.4      1.77008e-01     -2.62877e-06     -2.80614e-05
   718.5      1.63240e-01      3.58245e-04     -9.49198e-06
   718.6      1.45141e-01      8.90142e-04      1.79076e-05
   718.7      1.41656e-01      9.43323e-04      2.34980e-05
   718.8      1.49284e-01      6.83344e-04      1.42702e-05
   718.9      1.54232e-01      6.49204e-04      1.43591e-05
   719.0      1.53898e-01      7.92398e-04      2.09370e-05
   719.1      1.51835e-01      7.17481e-04      1.50180e-05
   719.2      1.46973e-01      4.98652e-04      1.69587e-06
   719.3      1.34465e-01      5.80056e-04      5.28076e-06
   719.4      1.18443e-01      9.26146e-04      2.40013e-05
   719.5      1.12587e-01      1.02614e-03      3.04393e-05
   719.6      1.18490e-01      7.66455e-04      1.86029e-05
   719.7      1.23082e-01      5.04837e-04      7.80732e-06
   719.8      1.22308e-01      3.82325e-04      4.90748e-06
   719.9      1.25297e-01      2.30702e-04     -1.38632e-06
   720.0      1.35058e-01      3.02589e-05     -1.36661e-05
   720.1      1.42075e-01      6.65135e-05     -1.67065e-05
   720.2      1.42907e-01      3.92178e-04     -5.95166e-06
   720.3      1.50283e-01      4.20032e-04     -5.96828e-06
   720.4      1.70094e-01     -1.39218e-04     -2.90465e-05
   720.5      1.82708e-01     -4.82133e-04     -4.23392e-05
   720.6      1.73417e-01      1.76033e-06     -2.06251e-05
   720.7      1.59129e-01      6.73926e-04      1.04923e-05
   720.8      1.56432e-01      8.97978e-04      2.49340e-05
   720.9      1.60262e-01      8.51493e-04      2.60459e-05
   721.0      1.63394e-01      7.75697e-04      1.99499e-05
   721.1      1.67627e-01      5.04841e-04      4.24545e-06
   721.2      1.76049e-01     -1.66150e-04     -2.39424e-05
   721.3      1.80400e-01     -6.42447e-04     -4.19255e-05
   721.4      1.69645e-01     -1.25456e-04     -2.05820e-05
   721.5      1.55505e-01      8.07193e-04      1.64089e-05
   721.6      1.58351e-01      1.06610e-03      2.58118e-05
   721.7      1.73349e-01      7.84478e-04      1.36883e-05
   721.8      1.83689e-01      6.74043e-04      9.43243e-06
   721.9      1.90658e-01      6.51254e-04      9.11988e-06
   722.0      2.06907e-01      1.26422e-04     -1.24242e-05
   722.1      2.26977e-01     -6.68717e-04     -4.50696e-05
   722.2      2.29821e-01     -8.01751e-04     -4.85070e-05
   722.3      2.13507e-01     -1.68257e-04     -1.88183e-05
   722.4      1.95184e-01      5.16490e-04      1.17035e-05
   722.5      1.84441e-01      8.92311e-04      2.66693e-05
   722.6      1.83628e-01      9.60972e-04      2.59158e-05
   722.7      1.91050e-01      7.86386e-04      1.28705e-05
   722.8      1.97672e-01      5.58872e-04     -1.73598e-06
   722.9      1.97890e-01      4.48666e-04     -8.69007e-06
   723.0      1.91965e-01      6.31630e-04      4.08664e-07
   723.1      1.82962e-01      1.11335e-03      2.56615e-05
   723.2      1.81959e-01      1.40914e-03      4.29659e-05
   723.3      1.95838e-01      1.17560e-03      3.52422e-05
   723.4      2.14878e-01      6.57010e-04      1.36999e-05
   723.5      2.29883e-01      9.96165e-05     -1.03789e-05
   723.6      2.37511e-01     -3.39585e-04     -3.00535e-05
   723.7      2.35948e-01     -5.59149e-04     -4.09169e-05
   723.8      2.30498e-01     -7.22821e-04     -4.93569e-05
   723.9      2.25878e-01     -9.59759e-04     -6.02726e-05
   724.0      2.17230e-01     -9.03631e-04     -5.80642e-05
   724.1      1.98282e-01     -1.24907e-04     -2.45021e-05
   724.2      1.79598e-01      7.61003e-04      1.40021e-05
   724.3      1.76295e-01      8.52776e-04      1.88768e-05
   724.4      1.81306e-01      4.17917e-04      1.41561e-06
   724.5      1.79428e-01      1.53457e-04     -8.86143e-06
   724.6      1.71581e-01      1.24088e-04     -9.97803e-06
   724.7      1.66431e-01      9.54571e-05     -1.30341e-05
   724.8      1.62438e-01      9.53586e-05     -1.51069e-05
   724.9      1.51293e-01      3.25705e-04     -3.78302e-06
   725.0      1.34829e-01      6.88471e-04      1.60727e-05
   725.1      1.23392e-01      8.26960e-04      2.48307e-05
   725.2      1.18133e-01      7.46035e-04      2.15831e-05
   725.3      1.11066e-01      8.20560e-04      2.43419e-05
   725.4      1.01241e-01      1.08831e-03      3.55521e-05
   725.5      9.66540e-02      1.15603e-03      3.79239e-05
   725.6      1.00763e-01      8.42575e-04      2.34600e-05
   725.7      1.09712e-01      2.99612e-04     -1.20620e-06
   725.8      1.18363e-01     -2.42243e-04     -2.58362e-05
   725.9      1.17627e-01     -3.35511e-04     -3.03346e-05
   726.0      1.04220e-01      1.78710e-04     -7.33679e-06
   726.1      9.12579e-02      6.46768e-04      1.45602e-05
   726.2      8.87101e-02      5.82491e-04      1.38696e-05
   726.3      9.40024e-02      1.67622e-04     -2.63317e-06
   726.4      1.02577e-01     -3.32256e-04     -2.40909e-05
   726.5      1.04018e-01     -4.56879e-04     -2.89823e-05
   726.6      9.05532e-02      1.30587e-04     -1.40253e-06
   726.7      7.65734e-02      7.71243e-04      2.81774e-05
   726.8      7.80615e-02      7.31315e-04      2.59291e-05
   726.9      9.00597e-02      1.76246e-04      9.54022e-07
   727.0      1.03742e-01     -5.56794e-04     -2.96738e-05
   727.1      1.14384e-01     -1.18922e-03     -5.58058e-05
   727.2      1.18071e-01     -1.44403e-03     -6.85425e-05
   727.3      1.12758e-01     -1.23031e-03     -6.19142e-05
   727.4      9.65135e-02     -5.00578e-04     -2.98072e-05
   727.5      7.63131e-02      4.08988e-04      1.24569e-05
   727.6      6.39636e-02      9.52088e-04      3.81516e-05
   727.7      6.03045e-02      1.09231e-03      4.52930e-05
   727.8      5.98389e-02      1.09129e-03      4.63068e-05
   727.9      6.06997e-02      1.06850e-03      4.55809e-05
   728.0      6.36361e-02      1.04912e-03      4.17541e-05
   728.1      6.80292e-02      1.03693e-03      3.59784e-05
   728.2      7.16724e-02      1.01704e-03      3.23429e-05
   728.3      7.42272e-02      9.47517e-04      3.04121e-05
   728.4      7.76784e-02      7.44884e-04      2.38720e-05
   728.5      8.22759e-02      4.32982e-04      1.17342e-05
   728.6      8.54157e-02      2.22380e-04      1.72149e-06
   728.7      8.63008e-02      1.81272e-04     -3.25949e-06
   728.8      8.78822e-02      9.02201e-05     -9.87749e-06
   728.9      9.04909e-02     -1.21164e-04     -1.93346e-05
   729.0      8.76476e-02     -1.29549e-04     -1.83077e-05
   729.1      7.70105e-02      2.05919e-04     -1.58306e-06
   729.2      7.19761e-02      3.23891e-04      4.97515e-06
   729.3      8.06570e-02     -1.11514e-04     -1.40216e-05
   729.4      8.25696e-02     -2.10396e-04     -1.77535e-05
   729.5      6.05541e-02      7.73448e-04      2.77779e-05
   729.6      3.87766e-02      1.78125e-03      7.27913e-05
   729.7      4.40026e-02      1.63896e-03      6.24693e-05
   729.8      6.37742e-02      8.44892e-04      2.29336e-05
   729.9      7.84844e-02      2.05583e-04     -4.95854e-06
   730.0      8.29454e-02     -2.43585e-05     -1.14324e-05
   730.1      7.60862e-02      2.47163e-04      4.38287e-06
   730.2      6.60579e-02      6.58687e-04      2.52215e-05
   730.3      6.42290e-02      6.90046e-04      2.74304e-05
   730.4      6.73317e-02      5.00618e-04      1.86756e-05
   730.5      6.51842e-02      5.71368e-04      2.14648e-05
   730.6      6.00115e-02      7.91509e-04      3.17163e-05
   730.7      6.19682e-02      6.71819e-04      2.84736e-05
   730.8      7.18972e-02      1.78106e-04      9.12069e-06
   730.9      8.36534e-02     -3.79504e-04     -1.53320e-05
   731.0      9.24721e-02     -7.69275e-04     -3.46284e-05
   731.1      9.37367e-02     -7.79220e-04     -3.67262e-05
   731.2      8.72016e-02     -4.08103e-04     -2.09707e-05
   731.3      7.81871e-02      7.39466e-05     -1.11492e-06
   731.4      7.04352e-02      4.71509e-04      1.43035e-05
   731.5      6.63995e-02      6.47874e-04      2.24037e-05
   731.6      6.71914e-02      5.67812e-04      2.22662e-05
   731.7      7.11903e-02      4.05599e-04      1.70369e-05
   731.8      7.73746e-02      2.57614e-04      8.52509e-06
   731.9      8.53213e-02      6.00470e-05     -3.09658e-06
   732.0      9.36883e-02     -1.99656e-04     -1.59919e-05
   732.1      9.73967e-02     -3.25934e-04     -2.14793e-05
   732.2      9.22009e-02     -1.46850e-04     -1.21726e-05
   732.3      8.04349e-02      2.76906e-04      8.47019e-06
   732.4      6.60918e-02      8.11623e-04      3.37246e-05
   732.5      6.02747e-02      9.99613e-04      4.23740e-05
   732.6      7.28172e-02      4.29565e-04      1.53742e-05
   732.7      8.99501e-02     -3.34531e-04     -2.11451e-05
   732.8      9.47129e-02     -5.93730e-04     -3.46884e-05
   732.9      9.06231e-02     -4.70223e-04     -2.95160e-05
   733.0      8.60740e-02     -2.77365e-04     -1.85420e-05
   733.1      8.16882e-02     -2.27060e-05     -4.64939e-06
   733.2      7.51969e-02      4.00565e-04      1.31796e-05
   733.3      6.82341e-02      8.43688e-04      3.05938e-05
   733.4      6.45896e-02      1.02384e-03      4.01174e-05
   733.5      6.64594e-02      9.17860e-04      3.96847e-05
   733.6      7.55984e-02      6.40905e-04      2.97193e-05
   733.7      8.77815e-02      3.70581e-04      1.71601e-05
   733.8      9.36584e-02      3.60331e-04      1.48754e-05
   733.9      9.44601e-02      5.11911e-04      1.89185e-05
   734.0      1.01670e-01      3.76927e-04      8.69466e-06
   734.1      1.16468e-01     -5.73834e-05     -1.57330e-05
   734.2      1.27737e-01     -2.78481e-04     -2.91291e-05
   734.3      1.29813e-01     -4.66994e-05     -1.95495e-05
   734.4      1.24410e-01      4.99376e-04      6.54932e-06
   734.5      1.16433e-01      1.08083e-03      3.65858e-05
   734.6      1.18393e-01      1.07779e-03      4.25923e-05
   734.7      1.34874e-01      2.85140e-04      1.44635e-05
   734.8      1.50305e-01     -4.38686e-04     -1.25856e-05
   734.9      1.54593e-01     -5.27910e-04     -1.54517e-05
   735.0      1.55807e-01     -3.86863e-04     -1.08784e-05
   735.1      1.60594e-01     -3.82861e-04     -1.37924e-05
   735.2      1.65860e-01     -5.18496e-04     -2.21041e-05
   735.3      1.66836e-01     -6.96261e-04     -2.98082e-05
   735.4      1.57782e-01     -5.60375e-04     -2.25006e-05
   735.5      1.35374e-01      1.56208e-04      1.01980e-05
   735.6      1.18573e-01      6.91581e-04      3.50691e-05
   735.7      1.28008e-01      1.91718e-04      1.51050e-05
   735.8      1.46921e-01     -6.60415e-04     -2.06037e-05
   735.9      1.49926e-01     -8.25163e-04     -2.76956e-05
   736.0      1.39258e-01     -4.21464e-04     -1.11854e-05
   736.1      1.26277e-01      5.02219e-05      7.55769e-06
   736.2      1.17370e-01      3.26210e-04      1.72784e-05
   736.3      1.17126e-01      2.29136e-04      1.04412e-05
   736.4      1.20982e-01     -4.49469e-05     -3.32580e-06
   736.5      1.18908e-01     -7.49232e-05     -3.93588e-06
   736.6      1.12053e-01      1.32125e-04      6.96462e-06
   736.7      1.09742e-01      2.64356e-04      1.20381e-05
   736.8      1.13434e-01      2.53962e-04      8.67128e-06
   736.9      1.17737e-01      2.40507e-04      7.11101e-06
   737.0      1.21700e-01      2.13598e-04      7.86236e-06
   737.1      1.29289e-01     -1.36046e-05      2.17587e-07
   737.2      1.39615e-01     -4.12891e-04     -1.60529e-05
   737.3      1.44171e-01     -6.19648e-04     -2.52581e-05
   737.4      1.40330e-01     -5.22747e-04     -2.21086e-05
   737.5      1.36341e-01     -4.74603e-04     -2.01798e-05
   737.6      1.35289e-01     -6.01350e-04     -2.43200e-05
   737.7      1.28567e-01     -5.04168e-04     -1.91116e-05
   737.8      1.12575e-01      2.34240e-06      2.11188e-06
   737.9      1.01056e-01      3.68937e-04      1.59670e-05
   738.0      1.02982e-01      2.40296e-04      7.72111e-06
   738.1      1.04280e-01      1.93951e-04      3.86968e-06
   738.2      9.42121e-02      6.64651e-04      2.46882e-05
   738.3      9.01597e-02      8.84547e-04      3.72328e-05
   738.4      1.09385e-01      1.07261e-04      9.09833e-06
   738.5      1.34259e-01     -8.38738e-04     -2.70359e-05
   738.6      1.43302e-01     -9.48991e-04     -3.10787e-05
   738.7      1.44510e-01     -6.21884e-04     -1.87832e-05
   738.8      1.52229e-01     -5.59327e-04     -1.79841e-05
   738.9      1.62286e-01     -6.51292e-04     -2.29261e-05
   739.0      1.64128e-01     -5.13783e-04     -1.65289e-05
   739.1      1.57746e-01     -1.57867e-04     -1.23062e-07
   739.2      1.47443e-01      2.32136e-04      1.68409e-05
   739.3      1.38425e-01      4.15968e-04      2.40418e-05
   739.4      1.36908e-01      9.29884e-05      9.32778e-06
   739.5      1.38527e-01     -4.43779e-04     -1.48992e-05
   739.6      1.30912e-01     -4.44205e-04     -1.73136e-05
   739.7      1.17059e-01      1.86097e-05     -8.53305e-07
   739.8      1.14213e-01      1.26936e-04      6.48904e-07
   739.9      1.22625e-01     -1.69316e-04     -1.39795e-05
   740.0      1.23354e-01     -6.24522e-05     -9.18526e-06
   740.1      1.12182e-01      6.25302e-04      2.28229e-05
   740.2      1.05373e-01      1.18702e-03      5.06835e-05
   740.3      1.11082e-01      1.22832e-03      5.57814e-05
   740.4      1.23604e-01      8.74435e-04      4.00685e-05
   740.5      1.37478e-01      2.86277e-04      9.63376e-06
   740.6      1.46593e-01     -2.38569e-04     -1.71430e-05
   740.7      1.47977e-01     -5.12014e-04     -2.88606e-05
   740.8      1.47521e-01     -6.35894e-04     -3.33675e-05
   740.9      1.49282e-01     -6.96014e-04     -3.71071e-05
   741.0      1.49822e-01     -6.99563e-04     -3.91783e-05
   741.1      1.45721e-01     -6.37841e-04     -3.81096e-05
   741.2      1.38895e-01     -5.29715e-04     -3.59574e-05
   741.3      1.31830e-01     -4.02325e-04     -3.49905e-05
   741.4      1.26533e-01     -3.41296e-04     -3.59329e-05
   741.5      1.24467e-01     -4.24352e-04     -3.86970e-05
   741.6      1.22427e-01     -5.04067e-04     -3.85464e-05
   741.7      1.16424e-01     -3.93100e-04     -3.00425e-05
   741.8      1.09446e-01     -2.19337e-04     -1.97245e-05
   741.9      1.06834e-01     -2.13386e-04     -1.80693e-05
   742.0      1.08351e-01     -3.58318e-04     -2.40259e-05
   742.1      1.11522e-01     -5.31920e-04     -3.16922e-05
   742.2      1.13887e-01     -6.05268e-04     -3.48064e-05
   742.3      1.12626e-01     -4.23007e-04     -2.58215e-05
   742.4      1.07933e-01      2.05390e-06     -5.91148e-06
   742.5      1.02067e-01      5.44213e-04      1.77681e-05
   742.6      9.82048e-02      1.02123e-03      3.73462e-05
   742.7      1.01144e-01      1.15852e-03      4.24322e-05
   742.8      1.11196e-01      9.51705e-04      3.28412e-05
   742.9      1.23546e-01      7.04853e-04      2.00878e-05
   743.0      1.34645e-01      5.80742e-04      1.14761e-05
   743.1      1.41647e-01      5.87908e-04      1.04844e-05
   743.2      1.43238e-01      7.32751e-04      1.79680e-05
   743.3      1.40903e-01      1.01306e-03      2.97585e-05
   743.4      1.37987e-01      1.32599e-03      3.97934e-05
   743.5      1.43013e-01      1.30178e-03      3.62136e-05
   743.6      1.59154e-01      7.95995e-04      1.53640e-05
   743.7      1.72580e-01      3.92483e-04      6.82914e-09
   743.8      1.73365e-01      5.12241e-04      6.59613e-06
   743.9      1.70458e-01      7.89534e-04      2.10798e-05
   744.0      1.72628e-01      8.71948e-04      2.95145e-05
   744.1      1.79390e-01      8.13773e-04      3.08464e-05
   744.2      1.89096e-01      7.08179e-04      2.58303e-05
   744.3      1.99798e-01      5.54317e-04      1.74161e-05
